2025-05-09T14:10:00 976 144,2 90 -0,3 0 -1,735362641
2025-05-09T14:20:00 945 144,3 88,2 -0,2 0 -1,910043848
2025-05-09T14:30:00 991 144,085 96,7 -1,4 -0,6 -1,854803096
2025-05-09T14:40:00 905 144,074 97,4 -1,7 -0,8 -2,056286964
2025-05-09T14:50:00 938 143,926 95,4 -1,6 -0,8 -2,236668401
2025-05-09T15:00:00 965 143,948 86,9 -0,9 -0,5 -2,799421724
2025-05-09T15:10:00 885 143,769 90,7 -1,1 -0,8 -2,421464293
2025-05-09T15:20:00 881 143,822 89,8 -1,2 -0,8 -2,654408056
2025-05-09T15:30:00 850 143,64 93,3 -1,3 -0,6 -2,238783067
2025-05-09T15:40:00 863 143,6 95,2 -1,6 -0,9 -2,26496147
2025-05-09T15:50:00 750 143,5 97,4 -1,9 -1 -2,255682776
2025-05-09T16:00:00 759 143,6 97,7 -1,7 -0,7 -2,014750229
2025-05-09T16:10:00 802 143,6 97,6 -1,6 -0,5 -1,928862045
2025-05-09T16:20:00 709 143,5 97,9 -1,8 -0,8 -2,086878212
2025-05-09T16:30:00 668 143,4 99 -2 -1 -2,135706045
2025-05-09T16:40:00 680 143,2 98,4 -1,7 -0,7 -1,918268505
2025-05-09T16:50:00 670 142,9 96,5 -1,7 -0,8 -2,181580252
2025-05-09T17:00:00 598 142,8 98,2 -2 -1,5 -2,245147376
2025-05-09T17:10:00 562 142,721 97,5 -1,9 -1,4 -2,241848113
2025-05-09T17:20:00 316 142,658 96,1 -2,1 -2,6 -2,635776655
2025-05-09T17:30:00 385 142,5 99,8 -2,5 -2,1 -2,526929999
2025-05-09T17:40:00 442 142,487 99,8 -2,5 -1,9 -2,526929999
2025-05-09T17:50:00 412 142,2 99,9 -2,4 -1,7 -2,413470499
2025-05-09T18:00:00 206 142,3 98,5 -2,6 -3,4 -2,802976026
2025-05-09T18:10:00 157 142,1 99,7 -3 -3 -3,040241004
2025-05-09T18:20:00 131 142 99,8 -3,1 -2,9 -3,12679255
2025-05-09T18:30:00 102 142 99,8 -3,1 -3,1 -3,12679255
2025-05-09T18:40:00 85 142 99,5 -3 -3 -3,06712796
2025-05-09T18:50:00 79 141,9 99,8 -3,1 -3,2 -3,12679255
2025-05-09T19:00:00 61 141,9 99,8 -3 -3,4 -3,026815434
2025-05-09T19:10:00 35 141,8 99,8 -3,1 -3,3 -3,12679255
2025-05-09T19:20:00 20 141,9 99,7 -3 -3,1 -3,040241004
2025-05-09T19:30:00 10 141,7 99,8 -3 -2,6 -3,026815434
2025-05-09T19:40:00 6 141,6 99,8 -3,2 -2,6 -3,226769677
2025-05-09T19:50:00 1 141,5 99,8 -3,2 -3 -3,226769677
2025-05-09T20:00:00 0 141,3 99,8 -3,3 -3,8 -3,326746812
2025-05-09T20:10:00 0 141,1 99,8 -3,3 -3,4 -3,326746812
2025-05-09T20:20:00 0 141,2 99,8 -3,3 -2,8 -3,326746812
2025-05-09T20:30:00 0 140,9 99,8 -3,2 -2,7 -3,226769677
2025-05-09T20:40:00 0 141 99,6 -3,2 -2,8 -3,253586914
2025-05-09T20:50:00 0 140,739 98,5 -3 -2,6 -3,202285048
2025-05-09T21:00:00 0 140,628 99,2 -3,1 -2,7 -3,207456518
2025-05-09T21:10:00 0 140,518 98,9 -3 -3,1 -3,148077015
2025-05-09T21:20:00 0 140,483 99,8 -3,1 -3,2 -3,12679255
2025-05-09T21:30:00 0 140,5 99,8 -3,1 -3,1 -3,12679255
2025-05-09T21:40:00 0 140,279 99,8 -3,1 -2,5 -3,12679255
2025-05-09T21:50:00 0 140,616 99,8 -3,1 -2,3 -3,12679255
2025-05-09T22:00:00 0 140,176 99,8 -2,9 -2,2 -2,926838328
2025-05-09T22:10:00 0 140,509 99,8 -3 -2,3 -3,026815434
2025-05-09T22:20:00 0 140,478 99,8 -3 -2,5 -3,026815434
2025-05-09T22:30:00 0 140,462 99,8 -3,2 -2,5 -3,226769677
2025-05-09T22:40:00 0 140,446 99,8 -3,1 -2,4 -3,12679255
2025-05-09T22:50:00 0 140,321 99,8 -3,1 -2,5 -3,12679255
2025-05-09T23:00:00 0 140,303 99,8 -3,2 -2,5 -3,226769677
2025-05-09T23:10:00 0 140,33 99,8 -3,3 -2,6 -3,326746812
2025-05-09T23:20:00 0 140,349 99,8 -3,3 -2,8 -3,326746812
2025-05-09T23:30:00 0 140,348 99,8 -3,4 -3,1 -3,426723958
2025-05-09T23:40:00 0 140,348 99,8 -3,5 -2,9 -3,526701114
2025-05-09T23:50:00 0 140,293 99,8 -3,5 -2,9 -3,526701114
2025-05-10T00:00:00 0 140,299 99,8 -3,5 -2,9 -3,526701114
2025-05-10T00:10:00 0 140,306 99,8 -3,5 -3 -3,526701114
2025-05-10T00:20:00 0 140,55 99,8 -3,5 -3,3 -3,526701114
2025-05-10T00:30:00 0 140,549 99,8 -3,6 -3,4 -3,626678279
2025-05-10T00:40:00 0 140,549 99,8 -3,7 -3,4 -3,726655454
2025-05-10T00:50:00 0 140,395 99,8 -3,6 -3,4 -3,626678279
2025-05-10T01:00:00 0 140,2 99,8 -3,7 -3,4 -3,726655454
2025-05-10T01:10:00 0 140,402 99,8 -3,8 -3,6 -3,826632639
2025-05-10T01:20:00 0 140,4 99,8 -3,8 -3,5 -3,826632639
2025-05-10T01:30:00 0 140,5 99,8 -3,9 -3,7 -3,926609833
2025-05-10T01:40:00 0 140,5 99,8 -4 -3,7 -4,026587037
2025-05-10T01:50:00 0 140,5 99,8 -4 -3,6 -4,026587037
2025-05-10T02:00:00 0 140,5 99,8 -3,9 -3,6 -3,926609833
2025-05-10T02:10:00 0 140,4 99,8 -3,9 -3,7 -3,926609833
2025-05-10T02:20:00 0 140,4 99,8 -3,9 -3,6 -3,926609833
2025-05-10T02:30:00 0 140,6 99,8 -3,9 -3,6 -3,926609833
2025-05-10T02:40:00 0 140,6 99,8 -4 -3,7 -4,026587037
2025-05-10T02:50:00 0 140,6 99,8 -4 -3,8 -4,026587037
2025-05-10T03:00:00 0 140,5 99,8 -3,9 -3,7 -3,926609833
2025-05-10T03:10:00 0 140,5 99,8 -3,9 -3,6 -3,926609833
2025-05-10T03:20:00 0 140,4 99,8 -3,9 -3,6 -3,926609833
2025-05-10T03:30:00 0 140,6 99,8 -4 -3,6 -4,026587037
2025-05-10T03:40:00 0 140,7 99,8 -4,1 -3,5 -4,126564251
2025-05-10T03:50:00 0 140,8 99,8 -4,1 -3,5 -4,126564251
2025-05-10T04:00:00 0 140,8 99,8 -4,1 -3,4 -4,126564251
2025-05-10T04:10:00 0 140,7 99,8 -4,1 -3,4 -4,126564251
2025-05-10T04:20:00 0 140,8 99,8 -4,1 -3,7 -4,126564251
2025-05-10T04:30:00 0 141 99,8 -4 -3,7 -4,026587037
2025-05-10T04:40:00 1 141,1 99,8 -4 -3,7 -4,026587037
2025-05-10T04:50:00 7 141 99,8 -4 -3,7 -4,026587037
2025-05-10T05:00:00 10 141 99,8 -4 -3,6 -4,026587037
2025-05-10T05:10:00 18 141,1 99,8 -3,9 -3,9 -3,926609833
2025-05-10T05:20:00 31 141,2 99,8 -3,8 -4 -3,826632639
2025-05-10T05:30:00 46 141,2 99,8 -3,8 -4 -3,826632639
2025-05-10T05:40:00 63 141 99,8 -3,8 -4,2 -3,826632639
2025-05-10T05:50:00 77 141,1 99,8 -3,6 -4,2 -3,626678279
2025-05-10T06:00:00 99 141,1 99,8 -3,4 -3,8 -3,426723958
2025-05-10T06:10:00 122 141 99,8 -3,4 -3,8 -3,426723958
2025-05-10T06:20:00 152 141 99,8 -3,6 -3,4 -3,626678279
2025-05-10T06:30:00 196 141,2 99,8 -3,1 -3,4 -3,12679255
2025-05-10T06:40:00 201 141,2 99,8 -3 -3,3 -3,026815434
2025-05-10T06:50:00 207 141,2 99,8 -2,9 -3 -2,926838328
2025-05-10T07:00:00 217 141,3 99,4 -2,8 -2,8 -2,880727011
2025-05-10T07:10:00 195 141,4 99,1 -2,9 -3,2 -3,021149104
2025-05-10T07:20:00 185 141,3 99,3 -2,9 -5,4 -2,994143119
2025-05-10T07:30:00 289 141,2 98,1 -2,7 -5,6 -2,957345809
2025-05-10T07:40:00 265 141,1 97,6 -2,8 -5,3 -3,125524265
2025-05-10T07:50:00 265 141 95,8 -2,7 -4,7 -3,274842785
2025-05-10T08:00:00 172 140,8 96,8 -3 -6,3 -3,434866783
2025-05-10T08:10:00 297 140,9 94,5 -2,8 -5,2 -3,556652191
2025-05-10T08:20:00 323 140,8 93,6 -2,5 -4,1 -3,386424444
2025-05-10T08:30:00 285 140,6 95,7 -2,6 -4,2 -3,189301018
2025-05-10T08:40:00 235 140,6 95,2 -2,5 -5 -3,159900079
2025-05-10T08:50:00 448 140,6 94,1 -2,6 -4,8 -3,414576427
2025-05-10T09:00:00 450 140,5 91,9 -2,1 -3,9 -3,234743592
2025-05-10T09:10:00 472 140,5 91,3 -2,2 -4,2 -3,421244648
2025-05-10T09:20:00 359 140,5 93,3 -2,2 -4,4 -3,131650643
2025-05-10T09:30:00 472 140,6 93 -2,1 -3,7 -3,075564744
2025-05-10T09:40:00 602 140,5 90,3 -1,9 -3,3 -3,271638756
2025-05-10T09:50:00 794 140,4 89,1 -1,6 -1,9 -3,154239124
2025-05-10T10:00:00 437 140,4 90,5 -2 -3,5 -3,340930124
2025-05-10T10:10:00 391 140,6 90,6 -2,2 -3,8 -3,52393121
2025-05-10T10:20:00 660 139,519 88,5 -1,7 -2 -3,343207534
2025-05-10T10:30:00 607 139,446 89,3 -1,9 -2,2 -3,420374155
2025-05-10T10:40:00 1018 139,37 85,3 -1,2 -0,2 -3,343100899
2025-05-10T10:50:00 1063 139,161 83,5 -1 -0,1 -3,431715815
2025-05-10T11:00:00 1109 139,082 84 -0,8 0 -3,155970948
2025-05-10T11:10:00 1242 138,998 80,9 -0,5 0 -3,365156684
2025-05-10T11:20:00 1256 139,039 80,9 -0,5 0 -3,365156684
2025-05-10T11:30:00 1235 139,055 79,5 -0,5 0 -3,598044765
2025-05-10T11:40:00 1344 138,9 78,4 -0,4 0 -3,686345854
2025-05-10T11:50:00 1164 138,869 84,2 -0,6 -0,1 -2,928065309
2025-05-10T12:00:00 1133 138,702 83,1 -0,8 -0,3 -3,299991518
2025-05-10T12:10:00 1238 138,475 78,6 -0,4 -0,1 -3,652411045
2025-05-10T12:20:00 1193 138,361 80,4 -0,3 -0,2 -3,252868856
2025-05-10T12:30:00 1320 138,23 76,9 0,1 0 -3,458190959
2025-05-10T12:40:00 1196 138,061 78,9 0,1 0 -3,115089333
2025-05-10T12:50:00 1051 137,893 84 -0,2 0 -2,567880455
2025-05-10T13:00:00 1005 137,725 83,8 -0,2 -0,1 -2,599926858
2025-05-10T13:10:00 1149 137,5 77,6 0,3 0 -3,142967516
2025-05-10T13:20:00 417 137,5 84,3 -0,9 -1,7 -3,206325651
2025-05-10T13:30:00 1172 137,4 82,2 -0,2 0 -2,858764763
2025-05-10T13:40:00 1243 137,577 81,6 0,4 0 -2,370870025
2025-05-10T13:50:00 729 136,9 85,4 -0,2 -0,5 -2,345428492
2025-05-10T14:00:00 541 136,997 91,6 -0,7 -0,7 -1,892484192
2025-05-10T14:10:00 604 137,07 86,7 -0,5 -0,4 -2,436847725
2025-05-10T14:20:00 993 136,3 75,4 0,8 0 -3,04312666
2025-05-10T14:30:00 1016 136,1 78,3 0,8 0 -2,536656798
2025-05-10T14:40:00 907 136 82,4 0,4 -0,3 -2,239401558
2025-05-10T14:50:00 1001 136,995 87,2 -0,2 -0,4 -2,06411521
2025-05-10T15:00:00 1034 136,921 79,7 0,5 0 -2,590322482
2025-05-10T15:10:00 605 136,847 88,6 -0,3 -0,8 -1,947462199
2025-05-10T15:20:00 838 136,531 80,9 0,2 -0,1 -2,68201791
2025-05-10T15:30:00 573 136,475 76,5 -0,1 -1 -3,721695116
2025-05-10T15:40:00 406 136,419 81,4 -0,6 -1,7 -3,380510949
2025-05-10T15:50:00 358 136,399 89,8 -1,1 -1,9 -2,555636546
2025-05-10T16:00:00 394 136,366 97,8 -1,7 -1,8 -2,000929737
2025-05-10T16:10:00 551 136,411 85,6 -1,1 -1,2 -3,197966819
2025-05-10T16:20:00 527 135,8 82,2 -0,9 -1,4 -3,543176285
2025-05-10T16:30:00 384 135,9 86,5 -1,2 -1,7 -3,15636033
2025-05-10T16:40:00 246 136,1 92,6 -1,8 -2,2 -2,835885793
2025-05-10T16:50:00 251 136,1 90,3 -1,6 -1,9 -2,975126878
2025-05-10T17:00:00 317 136,1 83,6 -1,2 -1,8 -3,611673755
2025-05-10T17:10:00 432 136,2 83 -0,7 -1,6 -3,218195867
2025-05-10T17:20:00 347 136,2 82,7 -0,5 -2,2 -3,070919359
2025-05-10T17:30:00 127 136,3 93,1 -1,2 -2,6 -2,168531629
2025-05-10T17:40:00 167 136,2 97,4 -1,4 -2,3 -1,757194206
2025-05-10T17:50:00 127 136,2 97,9 -1,4 -2 -1,687852977
2025-05-10T18:00:00 117 136,137 95,6 -1,3 -2,1 -1,909975593
2025-05-10T18:10:00 202 136,075 96,9 -1,2 -1,5 -1,62757463
2025-05-10T18:20:00 136 136,2 92,4 -1,3 -2,4 -2,369403126
2025-05-10T18:30:00 56 136,2 92,8 -1,4 -2,6 -2,410356393
2025-05-10T18:40:00 36 136,2 91,4 -1,5 -2,7 -2,713809653
2025-05-10T18:50:00 30 136 89,8 -1,4 -3,8 -2,851952622
2025-05-10T19:00:00 34 135,9 91,8 -1,4 -3,1 -2,556132377
2025-05-10T19:10:00 36 135,84 90,9 -1,4 -3 -2,688537949
2025-05-10T19:20:00 17 135,4 96,2 -1,6 -3,1 -2,124018668
2025-05-10T19:30:00 8 135,756 95 -1,7 -3,5 -2,392719902
2025-05-10T19:40:00 5 135,709 96,5 -1,7 -3,1 -2,181580252
2025-05-10T19:50:00 0 135,687 96,6 -1,7 -3,5 -2,167607814
2025-05-10T20:00:00 0 135,644 97,9 -1,8 -3,6 -2,086878212
2025-05-10T20:10:00 0 135,551 97,3 -1,7 -3,8 -2,070157711
2025-05-10T20:20:00 0 135,407 96,2 -1,7 -4,2 -2,223574608
2025-05-10T20:30:00 0 135,368 99,4 -2,2 -4,6 -2,28114057
2025-05-10T20:40:00 0 135,44 99,8 -2 -2,4 -2,027044808
2025-05-10T20:50:00 0 135,403 99,8 -1,9 -2 -1,927067799
2025-05-10T21:00:00 0 135,366 99,5 -1,9 -2,4 -1,967759658
2025-05-10T21:10:00 0 135,1 95,4 -1,9 -4,5 -2,535050907
2025-05-10T21:20:00 0 135,2 92,5 -2 -5,4 -3,048599991
2025-05-10T21:30:00 0 135,3 99,1 -2,2 -5,3 -2,321873583
2025-05-10T21:40:00 0 135,3 96 -2,2 -5,8 -2,749299108
2025-05-10T21:50:00 0 135,3 95,7 -2,2 -5,8 -2,791308895
2025-05-10T22:00:00 0 135,3 95,7 -2,2 -6,5 -2,791308895
2025-05-10T22:10:00 0 135,2 97,2 -2,4 -6,9 -2,781764243
2025-05-10T22:20:00 0 135,1 97,9 -2,5 -7,2 -2,785176346
2025-05-10T22:30:00 0 135 98,7 -2,5 -7,3 -2,6759048
2025-05-10T22:40:00 0 134,9 99,7 -2,6 -7,4 -2,640378509
2025-05-10T22:50:00 0 135 99,8 -2,6 -7,4 -2,626907066
2025-05-10T23:00:00 0 135,2 99,8 -2,7 -5,7 -2,726884144
2025-05-10T23:10:00 0 135,4 99,8 -2,8 -3,3 -2,826861231
2025-05-10T23:20:00 0 135,4 99,8 -2,6 -2,6 -2,626907066
2025-05-10T23:30:00 0 135,4 99,8 -2,6 -3 -2,626907066
2025-05-10T23:40:00 0 135,5 99,8 -2,6 -2,4 -2,626907066
2025-05-10T23:50:00 0 135,5 99,8 -2,4 -2,3 -2,426952941
2025-05-11T00:00:00 0 135,5 99,8 -2,4 -2,3 -2,426952941
2025-05-11T00:10:00 0 135,5 99,8 -2,5 -2,3 -2,526929999
2025-05-11T00:20:00 0 135,5 99,8 -2,6 -2,8 -2,626907066
2025-05-11T00:30:00 0 135,4 99,8 -2,7 -2,5 -2,726884144
2025-05-11T00:40:00 0 135,5 99,8 -2,6 -2,3 -2,626907066
2025-05-11T00:50:00 0 135,5 99,8 -2,7 -2,5 -2,726884144
2025-05-11T01:00:00 0 135,6 99,8 -2,8 -2,6 -2,826861231
2025-05-11T01:10:00 0 135,6 99,8 -2,9 -2,7 -2,926838328
2025-05-11T01:20:00 0 135,5 99,8 -2,9 -2,8 -2,926838328
2025-05-11T01:30:00 0 135,4 99,8 -2,8 -2,8 -2,826861231
2025-05-11T01:40:00 0 135,5 99,8 -2,9 -2,9 -2,926838328
2025-05-11T01:50:00 0 135,5 99,8 -3 -3,1 -3,026815434
2025-05-11T02:00:00 0 135,5 99,8 -3,1 -3,2 -3,12679255
2025-05-11T02:10:00 0 135,5 99,8 -3 -3,4 -3,026815434
2025-05-11T02:20:00 0 135,5 99,8 -3 -3,2 -3,026815434
2025-05-11T02:30:00 0 135,5 99,8 -3 -2,9 -3,026815434
2025-05-11T02:40:00 0 135,5 99,8 -3,2 -4,1 -3,226769677
2025-05-11T02:50:00 0 135,5 99,8 -3,3 -4,5 -3,326746812
2025-05-11T03:00:00 0 135,5 99,8 -3,4 -5,8 -3,426723958
2025-05-11T03:10:00 0 135,5 98,3 -3,4 -7,4 -3,628679791
2025-05-11T03:20:00 0 135,5 92 -3,4 -7,7 -4,507883442
2025-05-11T03:30:00 0 135,7 85,3 -3,4 -8,2 -5,503525701
2025-05-11T03:40:00 0 135,6 72,9 -3,2 -8,4 -7,351982696
2025-05-11T03:50:00 0 134,95 61,5 -2,7 -7,8 -9,05207004
2025-05-11T04:00:00 0 134,884 58,8 -2,4 -7,7 -9,33884005
2025-05-11T04:10:00 0 134,89 55,8 -2,2 -7,7 -9,813718799
2025-05-11T04:20:00 0 134,7 54,7 -2,1 -7,8 -9,971447466
2025-05-11T04:30:00 0 134,5 57,3 -2,3 -7,6 -9,572149516
2025-05-11T04:40:00 3 134,3 60,8 -2,5 -7,7 -9,008434388
2025-05-11T04:50:00 8 134,3 64,5 -2,4 -7,4 -8,159498869
2025-05-11T05:00:00 13 134,2 64,9 -2,4 -7,5 -8,080260363
2025-05-11T05:10:00 20 134,2 66,9 -2,3 -7,3 -7,594911988
2025-05-11T05:20:00 26 134,3 68,5 -2,3 -7 -7,290197011
2025-05-11T05:30:00 32 134,2 71,4 -2,4 -7,1 -6,849903007
2025-05-11T05:40:00 37 134,3 73,4 -2,5 -7,1 -6,587881074
2025-05-11T05:50:00 42 134,4 74,4 -2,5 -7 -6,411983723
2025-05-11T06:00:00 48 134,3 74,7 -2,2 -7 -6,069411373
2025-05-11T06:10:00 131 134,3 74,3 -2,3 -6,9 -6,236119649
2025-05-11T06:20:00 295 134,2 71,7 -1,8 -6,1 -6,217826187
2025-05-11T06:30:00 323 134,2 72,4 -1,8 -5,9 -6,091159135
2025-05-11T06:40:00 354 134,3 72,6 -1,7 -5,7 -5,958749947
2025-05-11T06:50:00 386 134,1 74 -1,6 -5,2 -5,612414189
2025-05-11T07:00:00 418 134,1 74,5 -1,5 -5 -5,427475757
2025-05-11T07:10:00 451 134 74,5 -1,3 -4,8 -5,23408539
2025-05-11T07:20:00 484 134,1 74,4 -1,3 -4,6 -5,251735619
2025-05-11T07:30:00 519 134,1 74,5 -1,3 -4,4 -5,23408539
2025-05-11T07:40:00 554 134,1 72,9 -1,1 -4 -5,326135359
2025-05-11T07:50:00 586 134,2 72,9 -1 -3,7 -5,229682515
2025-05-11T08:00:00 622 134,2 70,4 -1 -3,4 -5,687376297
2025-05-11T08:10:00 655 134,08 66,8 -0,6 -3,1 -5,990452934
2025-05-11T08:20:00 688 134,063 69 -0,7 -2,8 -5,662464742
2025-05-11T08:30:00 730 134,049 70,3 -0,6 -2,5 -5,321768739
2025-05-11T08:40:00 763 134,035 71,6 -0,1 -2,2 -4,599674593
2025-05-11T08:50:00 545 134,029 71,9 -0,5 -3,4 -4,929576139
2025-05-11T09:00:00 567 134,015 74,1 -0,9 -3,6 -4,918284386
2025-05-11T09:10:00 378 134,078 77,6 -1,2 -4,2 -4,599943956
2025-05-11T09:20:00 332 134,015 74,5 -1 -4,4 -4,944010083
2025-05-11T09:30:00 307 134,015 72,5 -1,3 -5 -5,591151589
2025-05-11T09:40:00 359 134,1 73,7 -1 -4,4 -5,086158911
2025-05-11T09:50:00 814 133,902 71,9 -0,1 -2,7 -4,544413128
2025-05-11T10:00:00 774 133,872 67,1 -0,2 -2,3 -5,549766846
2025-05-11T10:10:00 850 133,842 72 -0,2 -1,8 -4,622341726
2025-05-11T10:20:00 701 133,812 72,9 0,1 -1,8 -4,168797662
2025-05-11T10:30:00 1151 133,782 67 0,6 -0,3 -4,805192956
2025-05-11T10:40:00 1034 133,751 63 0,7 -0,8 -5,519486017
