1992-02-01T23:00:00Z 0.907 0.00 280.20 270.20
1992-02-02T23:00:00Z 0.903 0.00 275.64 265.64
1992-02-03T23:00:00Z 1.008 0.00 284.69 274.69
1992-02-04T23:00:00Z 1.297 0.00 276.90 266.90
1992-02-05T23:00:00Z 1.306 0.00 279.59 269.59
1992-02-06T23:00:00Z 1.253 0.00 279.68 269.68
1992-02-07T23:00:00Z 1.227 0.00 279.85 269.85
1992-02-08T23:00:00Z 1.201 0.00 282.48 272.48
1992-02-09T23:00:00Z 1.177 0.00 274.20 264.20
1992-02-10T23:00:00Z 1.164 0.00 276.56 266.56
1992-02-11T23:00:00Z 1.146 0.00 272.57 262.57
1992-02-12T23:00:00Z 1.108 0.00 276.65 266.65
1992-02-13T23:00:00Z 1.152 0.00 275.85 265.85
1992-02-14T23:00:00Z 1.145 0.00 275.45 265.45
1992-02-15T23:00:00Z 1.184 0.00 279.90 269.90
1992-02-16T23:00:00Z 1.238 0.00 268.19 258.19
1992-02-17T23:00:00Z 1.313 0.00 275.22 265.22
1992-02-18T23:00:00Z 1.274 0.00 272.25 262.25
1992-02-19T23:00:00Z 1.248 0.00 274.89 264.89
1992-02-20T23:00:00Z 1.221 0.00 272.14 262.14
1992-02-21T23:00:00Z 1.210 0.00 278.96 268.96
1992-02-22T23:00:00Z 1.197 0.00 267.94 257.94
1992-02-23T23:00:00Z 1.190 0.00 278.52 268.52
1992-02-24T23:00:00Z 1.171 0.00 271.06 261.06
1992-02-25T23:00:00Z 1.150 0.00 268.41 258.41
1992-02-26T23:00:00Z 1.139 0.00 276.14 266.14
1992-02-27T23:00:00Z 1.110 0.00 275.35 265.35
1992-02-28T23:00:00Z 1.130 0.00 266.41 256.41
1992-02-29T23:00:00Z 1.122 0.00 277.49 267.49
1992-03-01T23:00:00Z 1.118 0.00 260.08 250.08
1992-03-02T23:00:00Z 1.126 0.00 273.07 263.07
1992-03-03T23:00:00Z 1.106 0.00 269.50 259.50
1992-03-04T23:00:00Z 1.088 0.00 270.38 260.38
1992-03-05T23:00:00Z 1.064 0.00 263.78 253.78
1992-03-06T23:00:00Z 1.057 0.00 268.12 258.12
1992-03-07T23:00:00Z 1.053 0.00 276.99 266.99
1992-03-08T23:00:00Z 1.052 2.14 274.45 264.45
1992-03-09T23:00:00Z 1.026 0.00 265.42 255.42
1992-03-10T23:00:00Z 1.029 0.00 266.88 256.88
1992-03-11T23:00:00Z 1.028 0.00 261.64 251.64
1992-03-12T23:00:00Z 1.030 0.00 272.33 262.33
1992-03-13T23:00:00Z 1.092 0.00 271.71 261.71
1992-03-14T23:00:00Z 1.360 0.00 266.52 256.52
1992-03-15T23:00:00Z 1.665 0.00 259.51 249.51
1992-03-16T23:00:00Z 1.586 0.00 263.20 253.20
1992-03-17T23:00:00Z 1.538 0.00 267.99 257.99
1992-03-18T23:00:00Z 1.456 0.00 268.37 258.37
1992-03-19T23:00:00Z 1.495 0.00 262.22 252.22
1992-03-20T23:00:00Z 1.462 0.00 260.52 250.52
1992-03-21T23:00:00Z 1.455 0.00 268.25 258.25
1992-03-22T23:00:00Z 1.558 0.00 262.17 252.17
1992-03-23T23:00:00Z 1.876 0.00 253.77 243.77
1992-03-24T23:00:00Z 1.854 0.00 266.09 256.09
1992-03-25T23:00:00Z 1.804 0.00 264.70 254.70
1992-03-26T23:00:00Z 1.707 0.00 268.20 258.20
1992-03-27T23:00:00Z 1.698 0.00 275.73 265.73
1992-03-28T23:00:00Z 1.686 0.00 262.61 252.61
1992-03-29T23:00:00Z 1.632 0.00 260.75 250.75
1992-03-30T23:00:00Z 1.592 0.00 250.84 240.84
1992-03-31T23:00:00Z 1.695 0.00 264.69 254.69
1992-04-01T23:00:00Z 1.703 0.00 262.00 252.00
1992-04-02T23:00:00Z 1.630 0.00 253.81 243.81
1992-04-03T23:00:00Z 1.560 0.00 262.33 252.33
1992-04-04T23:00:00Z 1.536 0.00 264.52 254.52
1992-04-05T23:00:00Z 1.533 0.00 259.92 249.92
1992-04-06T23:00:00Z 1.504 0.00 261.70 251.70
1992-04-07T23:00:00Z 1.487 0.00 269.31 259.31
1992-04-08T23:00:00Z 1.458 0.00 260.47 250.47
1992-04-09T23:00:00Z 1.448 0.00 253.52 243.52
1992-04-10T23:00:00Z 1.436 0.00 256.32 246.32
1992-04-11T23:00:00Z 1.409 0.00 266.97 256.97
1992-04-12T23:00:00Z 1.367 0.00 260.35 250.35
1992-04-13T23:00:00Z 1.379 0.00 256.47 246.47
1992-04-14T23:00:00Z 1.374 0.00 257.25 247.25
1992-04-15T23:00:00Z 1.393 0.00 255.31 245.31
1992-04-16T23:00:00Z -777 0.00 249.99 239.99
1992-04-17T23:00:00Z -777 0.00 255.93 245.93
1992-04-18T23:00:00Z -777 0.00 254.79 244.79
1992-04-19T23:00:00Z -777 0.00 263.32 253.32
1992-04-20T23:00:00Z 1.360 0.00 251.67 241.67
1992-04-21T23:00:00Z 1.355 0.00 261.54 251.54
1992-04-22T23:00:00Z 1.326 0.00 260.31 250.31
1992-04-23T23:00:00Z 1.292 0.00 266.86 256.86
1992-04-24T23:00:00Z 1.236 0.00 260.43 250.43
1992-04-25T23:00:00Z 1.178 0.00 260.21 250.21
1992-04-26T23:00:00Z 1.118 0.00 257.76 247.76
1992-04-27T23:00:00Z 1.060 0.00 261.97 251.97
1992-04-28T23:00:00Z 1.227 0.00 255.50 245.50
1992-04-29T23:00:00Z 1.259 28.95 254.31 244.31
1992-04-30T23:00:00Z 1.153 0.00 254.48 244.48
1992-05-01T23:00:00Z 1.038 0.00 257.57 247.57
1992-05-02T23:00:00Z 0.996 0.00 254.70 244.70
1992-05-03T23:00:00Z 0.971 0.00 253.78 243.78
1992-05-04T23:00:00Z 0.934 0.00 253.75 243.75
1992-05-05T23:00:00Z 0.866 0.00 246.33 236.33
1992-05-06T23:00:00Z 0.796 0.00 252.37 242.37
1992-05-07T23:00:00Z 0.846 0.00 253.61 243.61
1992-05-08T23:00:00Z -777 0.00 251.85 241.85
1992-05-09T23:00:00Z -777 0.00 263.78 253.78
1992-05-10T23:00:00Z -777 0.00 254.18 244.18
1992-05-11T23:00:00Z -777 0.00 261.03 251.03
1992-05-12T23:00:00Z -777 0.00 258.53 248.53
1992-05-13T23:00:00Z -777 0.00 255.61 245.61
1992-05-14T23:00:00Z -777 0.00 257.89 247.89
1992-05-15T23:00:00Z -777 0.00 264.41 254.41
1992-05-16T23:00:00Z -777 0.00 255.22 245.22
1992-05-17T23:00:00Z -777 0.00 262.66 252.66
1992-05-18T23:00:00Z -777 0.00 258.17 248.17
1992-05-19T23:00:00Z -777 0.00 248.58 238.58
1992-05-20T23:00:00Z -777 0.00 266.91 256.91
1992-05-21T23:00:00Z -777 0.00 252.15 242.15
1992-05-22T23:00:00Z -777 0.00 255.33 245.33
1992-05-23T23:00:00Z -777 0.00 252.42 242.42
1992-05-24T23:00:00Z -777 0.00 261.47 251.47
1992-05-25T23:00:00Z -777 0.00 260.00 250.00
1992-05-26T23:00:00Z -777 0.00 264.74 254.74
1992-05-27T23:00:00Z -777 0.00 251.54 241.54
1992-05-28T23:00:00Z -777 0.00 258.28 248.28
1992-05-29T23:00:00Z -777 0.00 251.88 241.88
1992-05-30T23:00:00Z -777 0.00 255.02 245.02
1992-05-31T23:00:00Z -777 0.00 260.94 250.94
1992-06-01T23:00:00Z -777 30.40 265.22 255.22
1992-06-02T23:00:00Z -777 0.00 268.93 258.93
1992-06-03T23:00:00Z -777 0.00 258.10 248.10
1992-06-04T23:00:00Z -777 0.00 257.17 247.17
1992-06-05T23:00:00Z -777 0.00 260.36 250.36
1992-06-06T23:00:00Z -777 0.00 260.86 250.86
1992-06-07T23:00:00Z -777 0.00 262.38 252.38
1992-06-08T23:00:00Z -777 0.00 255.52 245.52
1992-06-09T23:00:00Z -777 0.00 250.05 240.05
1992-06-10T23:00:00Z -777 0.00 259.06 249.06
1992-06-11T23:00:00Z -777 0.00 255.56 245.56
1992-06-12T23:00:00Z -777 0.00 254.25 244.25
1992-06-13T23:00:00Z -777 0.00 263.39 253.39
1992-06-14T23:00:00Z -777 0.00 258.08 248.08
1992-06-15T23:00:00Z -777 0.00 267.91 257.91
1992-06-16T23:00:00Z -777 38.21 255.37 245.37
1992-06-17T23:00:00Z -777 0.00 258.89 248.89
1992-06-18T23:00:00Z -777 0.00 255.86 245.86
1992-06-19T23:00:00Z -777 0.00 256.21 246.21
1992-06-20T23:00:00Z -777 0.00 263.53 253.53
1992-06-21T23:00:00Z -777 35.16 260.56 250.56
1992-06-22T23:00:00Z -777 0.00 261.57 251.57
1992-06-23T23:00:00Z -777 0.00 260.01 250.01
1992-06-24T23:00:00Z -777 0.00 263.33 253.33
1992-06-25T23:00:00Z -777 0.00 254.72 244.72
1992-06-26T23:00:00Z -777 0.00 270.11 260.11
1992-06-27T23:00:00Z -777 0.00 257.18 247.18
1992-06-28T23:00:00Z -777 0.00 256.18 246.18
1992-06-29T23:00:00Z -777 0.00 262.11 252.11
1992-06-30T23:00:00Z -777 0.00 260.14 250.14
1992-07-01T23:00:00Z -777 0.00 246.26 236.26
1992-07-02T23:00:00Z -777 0.00 267.01 257.01
1992-07-03T23:00:00Z -777 0.00 260.99 250.99
1992-07-04T23:00:00Z -777 0.00 257.08 247.08
1992-07-05T23:00:00Z -777 0.00 267.64 257.64
1992-07-06T23:00:00Z -777 0.00 263.54 253.54
1992-07-07T23:00:00Z -777 0.00 266.66 256.66
1992-07-08T23:00:00Z -777 0.00 275.33 265.33
1992-07-09T23:00:00Z -777 0.00 255.57 245.57
1992-07-10T23:00:00Z -777 0.00 263.69 253.69
1992-07-11T23:00:00Z -777 0.00 262.69 252.69
1992-07-12T23:00:00Z -777 0.00 270.77 260.77
1992-07-13T23:00:00Z -777 0.00 269.46 259.46
1992-07-14T23:00:00Z -777 0.00 260.66 250.66
1992-07-15T23:00:00Z -777 0.00 267.73 257.73
1992-07-16T23:00:00Z -777 0.00 257.61 247.61
1992-07-17T23:00:00Z -777 0.00 264.48 254.48
1992-07-18T23:00:00Z -777 0.00 265.65 255.65
1992-07-19T23:00:00Z -777 0.00 259.24 249.24
1992-07-20T23:00:00Z -777 0.00 255.21 245.21
1992-07-21T23:00:00Z -777 0.00 265.34 255.34
1992-07-22T23:00:00Z -777 0.00 259.14 249.14
1992-07-23T23:00:00Z -777 0.00 267.35 257.35
1992-07-24T23:00:00Z -777 0.00 263.75 253.75
1992-07-25T23:00:00Z -777 0.00 256.72 246.72
1992-07-26T23:00:00Z -777 0.00 265.77 255.77
1992-07-27T23:00:00Z -777 0.00 269.33 259.33
1992-07-28T23:00:00Z -777 0.00 262.65 252.65
1992-07-29T23:00:00Z -777 0.00 268.97 258.97
1992-07-30T23:00:00Z -777 0.00 262.37 252.37
1992-07-31T23:00:00Z -777 0.00 273.48 263.48
1992-08-01T23:00:00Z -777 0.00 263.98 253.98
1992-08-02T23:00:00Z -777 0.00 258.51 248.51
1992-08-03T23:00:00Z -777 0.00 274.45 264.45
1992-08-04T23:00:00Z -777 0.00 261.50 251.50
1992-08-05T23:00:00Z -777 0.00 264.51 254.51
1992-08-06T23:00:00Z -777 0.00 269.84 259.84
1992-08-07T23:00:00Z -777 0.00 271.54 261.54
1992-08-08T23:00:00Z -777 0.00 262.64 252.64
1992-08-09T23:00:00Z -777 0.00 268.00 258.00
1992-08-10T23:00:00Z -777 0.00 256.85 246.85
1992-08-11T23:00:00Z -777 0.00 270.64 260.64
1992-08-12T23:00:00Z -777 0.00 276.79 266.79
1992-08-13T23:00:00Z -777 0.00 262.64 252.64
1992-08-14T23:00:00Z -777 0.00 271.64 261.64
1992-08-15T23:00:00Z -777 0.00 278.33 268.33
1992-08-16T23:00:00Z -777 0.00 275.48 265.48
1992-08-17T23:00:00Z -777 0.00 274.19 264.19
1992-08-18T23:00:00Z -777 0.00 277.94 267.94
1992-08-19T23:00:00Z -777 0.00 272.36 262.36
1992-08-20T23:00:00Z -777 0.00 267.53 257.53
1992-08-21T23:00:00Z -777 0.00 271.95 261.95
1992-08-22T23:00:00Z -777 0.00 276.10 266.10
1992-08-23T23:00:00Z -777 0.00 272.61 262.61
1992-08-24T23:00:00Z -777 0.00 283.05 273.05
1992-08-25T23:00:00Z -777 0.00 279.90 269.90
1992-08-26T23:00:00Z -777 0.00 279.91 269.91
1992-08-27T23:00:00Z -777 0.00 271.91 261.91
1992-08-28T23:00:00Z -777 0.00 264.06 254.06
1992-08-29T23:00:00Z -777 0.00 274.00 264.00
1992-08-30T23:00:00Z -777 0.00 279.35 269.35
1992-08-31T23:00:00Z -777 0.00 279.86 269.86
1992-09-01T23:00:00Z -777 0.00 277.08 267.08
1992-09-02T23:00:00Z -777 0.00 264.99 254.99
1992-09-03T23:00:00Z -777 0.00 271.53 261.53
1992-09-04T23:00:00Z -777 0.00 278.04 268.04
1992-09-05T23:00:00Z -777 0.00 272.36 262.36
1992-09-06T23:00:00Z -777 0.00 277.24 267.24
1992-09-07T23:00:00Z -777 0.00 291.32 281.32
1992-09-08T23:00:00Z -777 0.00 279.27 269.27
1992-09-09T23:00:00Z -777 0.00 277.03 267.03
1992-09-10T23:00:00Z -777 0.00 280.53 270.53
1992-09-11T23:00:00Z -777 0.00 280.63 270.63
1992-09-12T23:00:00Z -777 0.00 276.94 266.94
1992-09-13T23:00:00Z -777 0.00 275.40 265.40
1992-09-14T23:00:00Z -777 0.00 281.33 271.33
1992-09-15T23:00:00Z -777 0.00 275.42 265.42
1992-09-16T23:00:00Z -777 0.00 273.30 263.30
1992-09-17T23:00:00Z -777 0.00 288.73 278.73
1992-09-18T23:00:00Z -777 0.00 280.44 270.44
1992-09-19T23:00:00Z -777 0.00 267.59 257.59
1992-09-20T23:00:00Z -777 0.00 279.59 269.59
1992-09-21T23:00:00Z -777 0.00 286.86 276.86
1992-09-22T23:00:00Z -777 0.00 287.55 277.55
1992-09-23T23:00:00Z -777 0.00 277.41 267.41
1992-09-24T23:00:00Z -777 0.00 279.68 269.68
1992-09-25T23:00:00Z -777 0.00 285.63 275.63
1992-09-26T23:00:00Z -777 0.00 277.11 267.11
1992-09-27T23:00:00Z -777 0.00 280.44 270.44
1992-09-28T23:00:00Z -777 0.00 285.85 275.85
1992-09-29T23:00:00Z -777 0.00 290.20 280.20
1992-09-30T23:00:00Z -777 0.00 288.01 278.01
1992-10-01T23:00:00Z -777 0.00 290.28 280.28
1992-10-02T23:00:00Z -777 0.00 287.32 277.32
1992-10-03T23:00:00Z -777 0.00 274.14 264.14
1992-10-04T23:00:00Z -777 0.00 289.14 279.14
1992-10-05T23:00:00Z -777 0.00 280.98 270.98
1992-10-06T23:00:00Z -777 0.00 282.49 272.49
1992-10-07T23:00:00Z -777 0.00 284.64 274.64
1992-10-08T23:00:00Z -777 0.00 287.72 277.72
1992-10-09T23:00:00Z -777 0.00 290.90 280.90
1992-10-10T23:00:00Z -777 0.00 280.88 270.88
1992-10-11T23:00:00Z -777 0.00 286.87 276.87
1992-10-12T23:00:00Z -777 0.00 277.07 267.07
1992-10-13T23:00:00Z -777 0.00 287.11 277.11
1992-10-14T23:00:00Z -777 0.00 292.54 282.54
1992-10-15T23:00:00Z -777 0.00 290.38 280.38
1992-10-16T23:00:00Z -777 0.00 280.63 270.63
1992-10-17T23:00:00Z -777 0.00 288.93 278.93
1992-10-18T23:00:00Z -777 0.00 284.39 274.39
1992-10-19T23:00:00Z -777 0.00 284.67 274.67
1992-10-20T23:00:00Z -777 0.00 290.58 280.58
1992-10-21T23:00:00Z -777 0.00 281.83 271.83
1992-10-22T23:00:00Z -777 0.00 295.24 285.24
1992-10-23T23:00:00Z -777 0.00 281.48 271.48
1992-10-24T23:00:00Z -777 13.30 294.15 284.15
1992-10-25T23:00:00Z -777 0.00 289.58 279.58
1992-10-26T23:00:00Z -777 0.00 290.13 280.13
1992-10-27T23:00:00Z -777 0.00 277.52 267.52
1992-10-28T23:00:00Z -777 0.00 293.73 283.73
1992-10-29T23:00:00Z -777 0.00 296.87 286.87
1992-10-30T23:00:00Z -777 0.00 294.86 284.86
1992-10-31T23:00:00Z -777 0.00 293.77 283.77
1992-11-01T23:00:00Z -777 0.00 285.49 275.49
1992-11-02T23:00:00Z -777 0.00 294.79 284.79
1992-11-03T23:00:00Z -777 0.00 281.51 271.51
1992-11-04T23:00:00Z -777 0.00 279.20 269.20
1992-11-05T23:00:00Z -777 0.00 291.12 281.12
1992-11-06T23:00:00Z -777 0.00 296.95 286.95
1992-11-07T23:00:00Z -777 0.00 286.43 276.43
1992-11-08T23:00:00Z -777 0.00 291.37 281.37
1992-11-09T23:00:00Z -777 0.00 284.88 274.88
1992-11-10T23:00:00Z -777 0.00 285.83 275.83
1992-11-11T23:00:00Z -777 0.00 302.40 292.40
1992-11-12T23:00:00Z -777 0.00 280.43 270.43
1992-11-13T23:00:00Z -777 0.00 282.07 272.07
1992-11-14T23:00:00Z -777 0.00 291.64 281.64
1992-11-15T23:00:00Z 0.186 0.00 289.05 279.05
1992-11-16T23:00:00Z 0.219 0.00 287.96 277.96
1992-11-17T23:00:00Z 0.322 0.00 285.35 275.35
1992-11-18T23:00:00Z 0.316 0.00 296.88 286.88
1992-11-19T23:00:00Z 0.309 0.00 294.27 284.27
1992-11-20T23:00:00Z -777 0.00 288.34 278.34
1992-11-21T23:00:00Z -777 0.00 288.38 278.38
1992-11-22T23:00:00Z -777 0.00 284.04 274.04
1992-11-23T23:00:00Z -777 0.00 290.29 280.29
1992-11-24T23:00:00Z -777 0.00 286.01 276.01
1992-11-25T23:00:00Z -777 0.00 285.14 275.14
1992-11-26T23:00:00Z -777 0.00 286.57 276.57
1992-11-27T23:00:00Z -777 0.00 292.18 282.18
1992-11-28T23:00:00Z -777 0.00 287.58 277.58
1992-11-29T23:00:00Z -777 0.00 288.79 278.79
1992-11-30T23:00:00Z -777 0.00 292.70 282.70
1992-12-01T23:00:00Z -777 0.00 288.35 278.35
1992-12-02T23:00:00Z -777 0.00 290.53 280.53
1992-12-03T23:00:00Z -777 0.00 284.83 274.83
1992-12-04T23:00:00Z -777 0.00 276.72 266.72
1992-12-05T23:00:00Z -777 0.00 295.68 285.68
1992-12-06T23:00:00Z -777 0.00 290.84 280.84
1992-12-07T23:00:00Z -777 0.00 289.56 279.56
1992-12-08T23:00:00Z -777 0.00 287.76 277.76
1992-12-09T23:00:00Z -777 0.00 284.95 274.95
1992-12-10T23:00:00Z -777 0.00 288.14 278.14
1992-12-11T23:00:00Z -777 14.89 286.30 276.30
1992-12-12T23:00:00Z -777 0.00 286.43 276.43
1992-12-13T23:00:00Z -777 0.00 290.18 280.18
1992-12-14T23:00:00Z -777 0.00 293.49 283.49
1992-12-15T23:00:00Z -777 0.00 286.50 276.50
1992-12-16T23:00:00Z -777 0.00 292.05 282.05
1992-12-17T23:00:00Z -777 0.00 287.15 277.15
1992-12-18T23:00:00Z -777 0.00 292.17 282.17
1992-12-19T23:00:00Z -777 0.00 285.64 275.64
1992-12-20T23:00:00Z -777 0.00 286.15 276.15
1992-12-21T23:00:00Z -777 0.00 287.07 277.07
1992-12-22T23:00:00Z -777 0.00 301.19 291.19
1992-12-23T23:00:00Z -777 0.00 282.67 272.67
1992-12-24T23:00:00Z -777 0.00 280.15 270.15
1992-12-25T23:00:00Z -777 0.00 290.61 280.61
1992-12-26T23:00:00Z -777 0.00 280.89 270.89
1992-12-27T23:00:00Z -777 26.17 279.46 269.46
1992-12-28T23:00:00Z -777 0.00 294.47 284.47
1992-12-29T23:00:00Z -777 0.00 289.05 279.05
1992-12-30T23:00:00Z -777 0.00 283.81 273.81
1992-12-31T23:00:00Z 0.455 0.00 290.61 280.61
1993-01-01T23:00:00Z 0.454 0.00 282.61 272.61
1993-01-02T23:00:00Z 0.454 0.00 283.90 273.90
1993-01-03T23:00:00Z 0.452 0.00 281.20 271.20
1993-01-04T23:00:00Z 0.457 0.00 280.81 270.81
1993-01-05T23:00:00Z 0.461 0.00 291.70 281.70
1993-01-06T23:00:00Z 0.452 0.00 289.98 279.98
1993-01-07T23:00:00Z 0.429 0.00 274.74 264.74
1993-01-08T23:00:00Z 0.418 0.00 288.70 278.70
1993-01-09T23:00:00Z 0.417 0.00 273.89 263.89
1993-01-10T23:00:00Z 0.413 0.00 278.65 268.65
1993-01-11T23:00:00Z 0.411 0.00 288.68 278.68
1993-01-12T23:00:00Z 0.412 0.00 278.92 268.92
1993-01-13T23:00:00Z 0.412 0.00 277.93 267.93
1993-01-14T23:00:00Z 0.412 0.00 275.02 265.02
1993-01-15T23:00:00Z 0.417 0.00 288.16 278.16
1993-01-16T23:00:00Z 0.418 0.00 290.11 280.11
1993-01-17T23:00:00Z 0.416 0.00 287.92 277.92
1993-01-18T23:00:00Z 0.414 0.00 288.43 278.43
1993-01-19T23:00:00Z 0.415 0.00 274.03 264.03
1993-01-20T23:00:00Z 0.416 0.00 277.74 267.74
1993-01-21T23:00:00Z 0.418 0.00 278.54 268.54
1993-01-22T23:00:00Z 0.416 0.00 278.02 268.02
1993-01-23T23:00:00Z 0.419 0.00 287.31 277.31
1993-01-24T23:00:00Z 0.433 0.00 285.81 275.81
1993-01-25T23:00:00Z 0.479 0.00 282.99 272.99
1993-01-26T23:00:00Z 0.573 0.00 280.43 270.43
1993-01-27T23:00:00Z 0.630 0.00 280.67 270.67
1993-01-28T23:00:00Z 0.618 0.00 272.02 262.02
1993-01-29T23:00:00Z 0.645 0.00 275.28 265.28
1993-01-30T23:00:00Z 0.635 0.00 282.63 272.63
1993-01-31T23:00:00Z 0.614 0.00 275.02 265.02
1993-02-01T23:00:00Z 0.599 0.00 279.87 269.87
1993-02-02T23:00:00Z 0.588 0.00 283.31 273.31
1993-02-03T23:00:00Z 0.573 0.00 286.17 276.17
1993-02-04T23:00:00Z 0.564 0.00 278.14 268.14
1993-02-05T23:00:00Z 0.559 0.00 273.98 263.98
1993-02-06T23:00:00Z 0.551 0.00 279.06 269.06
1993-02-07T23:00:00Z 0.555 0.00 280.29 270.29
1993-02-08T23:00:00Z 0.555 0.00 280.04 270.04
1993-02-09T23:00:00Z -777 0.00 273.92 263.92
1993-02-10T23:00:00Z -777 0.00 281.89 271.89
1993-02-11T23:00:00Z -777 0.00 276.39 266.39
1993-02-12T23:00:00Z -777 0.00 278.98 268.98
1993-02-13T23:00:00Z -777 0.00 274.62 264.62
1993-02-14T23:00:00Z -777 0.00 271.74 261.74
1993-02-15T23:00:00Z -777 0.00 276.85 266.85
1993-02-16T23:00:00Z 0.624 0.00 274.53 264.53
1993-02-17T23:00:00Z 0.717 0.00 284.54 274.54
1993-02-18T23:00:00Z -777 0.00 276.06 266.06
1993-02-19T23:00:00Z -777 0.00 276.36 266.36
1993-02-20T23:00:00Z -777 0.00 278.69 268.69
1993-02-21T23:00:00Z -777 0.00 278.33 268.33
1993-02-22T23:00:00Z -777 0.00 275.77 265.77
1993-02-23T23:00:00Z -777 0.00 269.79 259.79
1993-02-24T23:00:00Z -777 0.00 270.73 260.73
1993-02-25T23:00:00Z -777 0.00 267.47 257.47
1993-02-26T23:00:00Z -777 0.00 276.01 266.01
1993-02-27T23:00:00Z -777 0.00 275.52 265.52
1993-02-28T23:00:00Z -777 0.00 269.60 259.60
1993-03-01T23:00:00Z -777 0.00 268.63 258.63
1993-03-02T23:00:00Z -777 0.00 271.00 261.00
1993-03-03T23:00:00Z -777 0.00 266.72 256.72
1993-03-04T23:00:00Z -777 0.00 273.89 263.89
1993-03-05T23:00:00Z -777 0.00 265.25 255.25
1993-03-06T23:00:00Z -777 0.00 275.24 265.24
1993-03-07T23:00:00Z -777 0.00 256.76 246.76
1993-03-08T23:00:00Z -777 0.00 269.42 259.42
1993-03-09T23:00:00Z -777 0.00 269.47 259.47
1993-03-10T23:00:00Z -777 0.00 273.27 263.27
1993-03-11T23:00:00Z -777 0.00 273.43 263.43
1993-03-12T23:00:00Z -777 0.00 267.89 257.89
1993-03-13T23:00:00Z -777 0.00 256.48 246.48
1993-03-14T23:00:00Z -777 0.00 269.56 259.56
1993-03-15T23:00:00Z -777 0.00 254.38 244.38
1993-03-16T23:00:00Z -777 0.00 270.63 260.63
1993-03-17T23:00:00Z -777 3.61 268.44 258.44
1993-03-18T23:00:00Z -777 0.00 263.49 253.49
1993-03-19T23:00:00Z -777 0.00 269.84 259.84
1993-03-20T23:00:00Z -777 0.00 261.98 251.98
1993-03-21T23:00:00Z -777 0.00 258.69 248.69
1993-03-22T23:00:00Z -777 0.00 262.43 252.43
1993-03-23T23:00:00Z -777 0.00 261.23 251.23
1993-03-24T23:00:00Z -777 0.00 271.10 261.10
1993-03-25T23:00:00Z -777 0.00 271.61 261.61
1993-03-26T23:00:00Z -777 0.00 258.96 248.96
1993-03-27T23:00:00Z -777 0.00 264.80 254.80
1993-03-28T23:00:00Z -777 0.00 270.09 260.09
1993-03-29T23:00:00Z -777 0.00 252.74 242.74
1993-03-30T23:00:00Z -777 0.00 250.69 240.69
1993-03-31T23:00:00Z -777 0.00 254.35 244.35
1993-04-01T23:00:00Z -777 0.00 259.88 249.88
1993-04-02T23:00:00Z -777 0.00 269.02 259.02
1993-04-03T23:00:00Z -777 0.00 267.84 257.84
1993-04-04T23:00:00Z -777 0.00 260.40 250.40
1993-04-05T23:00:00Z -777 0.00 260.04 250.04
1993-04-06T23:00:00Z -777 0.00 258.69 248.69
